,accommodates,availability_30,host_total_listings_count,bathrooms,bedrooms,beds,extra_people,guests_included,hos1_iden1i1y_veri0ied,ins1an1_bookable,is_loca1ion_exac1,number_of_reviews,price,host_is_superhost
10631,2,30,11,1,1,1,0,1,0,0,1,0,501,1
10632,16,30,6,1,0,1,300,2,0,1,0,0,399,0
10633,4,29,3,1,1,2,0,1,0,0,0,0,2003,0
10634,3,0,10,1,1,1,150,1,0,0,0,0,853,0
10635,1,10,7,1,1,1,0,1,0,1,1,0,219,0
10636,2,5,15,1,0,1,0,2,0,1,0,11,469,0
10637,3,27,1,1,1,3,114,1,0,1,0,0,344,0
10638,2,1,15,1,0,1,0,2,0,1,0,11,454,0
10639,2,13,1,1,0,1,0,1,0,1,1,3,399,0
10640,10,30,6,1,0,2,350,2,0,1,1,0,454,0
10641,3,4,1,1,1,2,0,1,0,1,1,0,978,0
10642,2,5,15,1,0,1,0,2,0,1,0,15,532,0
10643,2,0,2,1,1,1,0,1,1,0,0,0,156,0
10644,2,29,165,1,0,1,0,1,0,0,1,0,759,0
10645,4,2,7,1,0,2,79,2,0,0,1,14,509,1
10646,2,26,4,1,1,1,50,1,0,0,1,5,360,0
10647,2,0,3,1,1,1,0,1,0,0,1,1,626,0
10648,2,0,3,1,1,1,0,1,0,0,1,1,626,0
10649,1,7,4,1,1,1,50,1,0,1,0,7,250,0
10650,7,15,1,1,1,3,0,1,0,1,1,0,571,0
10651,8,26,33,1,2,4,104,4,1,1,1,0,970,0
10652,2,1,1,1,1,1,0,1,0,0,1,0,853,0
10653,2,5,1,1,1,1,200,1,1,1,1,2,602,0
10654,2,13,3,1,1,1,0,1,0,0,1,1,626,0
10655,4,1,7,1,0,2,158,3,0,0,1,13,509,1
10656,1,29,1,1,1,1,0,1,0,1,0,1,602,0
10657,1,0,1,1,1,1,200,1,0,1,0,1,821,0
10658,3,1,7,1,0,2,78,2,0,0,1,8,422,1
10659,2,18,17,1,1,1,0,2,0,1,1,1,438,0
10660,2,0,3,1,1,1,50,1,0,0,0,2,352,0
10661,3,12,10,1,1,2,0,1,0,1,0,0,399,0
10662,2,5,2,1,1,1,200,1,0,1,0,1,321,0
10663,1,29,4,1,0,1,100,1,0,1,0,0,626,0
10664,1,29,4,1,0,1,100,1,0,1,0,0,587,0
10665,2,1,1,1,0,1,150,1,0,1,1,1,454,0
10666,2,27,4,0.5,1,1,0,1,0,0,1,10,282,1
10667,4,5,3,1,1,2,120,4,0,1,1,1,876,0
10668,2,30,9,1,1,1,0,1,0,1,1,0,321,0
10669,1,30,9,1,1,1,0,1,0,1,1,0,219,0
10670,4,10,3,1,0,2,0,1,0,1,1,4,477,0
10671,4,1,7,1,0,2,157,3,0,0,1,12,485,1
10672,1,0,9,1,1,1,0,1,0,1,1,0,250,0
10673,2,30,9,1,1,1,0,1,0,1,1,0,297,0
10674,2,7,9,1,1,2,0,1,0,1,1,0,258,0
10675,2,1,1,1,1,1,50,1,0,1,1,1,297,0
10676,2,3,14,1,0,1,0,1,0,1,1,3,649,1
10677,3,3,1,1,1,1,0,2,1,0,0,0,900,1
10678,4,19,7,1,0,3,0,2,0,1,0,4,548,0
10679,1,0,17,1,1,1,0,2,0,1,1,1,219,0
10680,1,22,17,1,1,1,0,2,0,1,1,0,227,0
10681,1,18,17,1,1,1,0,2,0,1,1,2,227,0
10682,2,29,3,1,0,1,0,1,0,1,0,5,602,0
10683,2,19,17,1,1,1,0,2,0,1,1,3,258,0
10684,2,28,20,1,1,2,0,1,0,0,0,0,728,0
10685,6,5,3,1,2,2,120,6,0,0,0,1,1181,0
10686,7,10,3,1,2,4,180,4,0,1,0,1,1283,0
10687,4,0,2,1,2,2,0,1,0,1,1,0,947,0
10688,3,23,18,1,0,2,50,1,0,1,0,2,602,0
10689,7,16,4,1,0,3,0,2,0,1,0,4,602,0
10690,1,29,1,1,0,1,0,1,0,1,1,0,250,0
10691,2,30,37,1,1,1,0,1,0,0,1,0,548,1
10692,2,30,37,1,1,1,0,1,0,0,1,0,501,1
10693,2,29,3,1,0,1,0,1,0,1,0,0,602,0
10694,2,0,37,1,1,1,0,1,0,0,1,0,454,1
10695,3,21,3,1,0,2,0,2,1,1,0,12,602,0
10696,2,28,2,1,1,2,0,1,0,0,0,0,1001,0
10697,2,3,37,1,1,2,0,1,0,0,1,0,454,1
10698,4,30,37,1,1,3,0,1,0,0,1,0,571,1
10699,2,29,37,1,1,2,0,1,0,0,1,0,430,1
10700,2,29,2,1,1,2,0,1,0,0,0,0,798,0
10701,1,18,37,1,1,1,0,1,0,0,0,0,289,1
10702,5,0,1,1.5,2,2,149,2,0,1,1,3,352,0
10703,6,15,7,1,0,2,0,1,0,1,0,5,602,0
10704,2,0,37,1,1,1,0,1,0,0,0,0,422,1
10705,4,30,17,1,1,2,50,4,0,1,0,1,399,0
10706,3,30,17,1,1,2,50,1,0,1,0,0,305,0
10707,2,30,17,1,1,2,999,2,0,1,0,0,336,0
10708,8,12,6,2,4,4,80,6,0,1,0,14,1299,1
10709,4,17,6,1,1,2,0,2,0,1,0,0,477,1
10710,2,0,1,1,1,1,0,1,0,0,1,1,282,0
10711,6,26,4,2.5,4,4,0,1,0,1,0,2,2996,0
10712,7,10,4,2.5,5,5,0,1,0,1,0,1,2996,0
10713,1,30,37,1,1,1,0,1,0,0,1,2,250,0
10714,5,0,1,1.5,3,2,0,1,0,0,1,0,1001,0
10715,6,0,2,1,2,2,200,1,0,0,0,0,798,1
10716,1,30,480,1,1,1,0,1,0,0,0,0,188,1
10717,1,30,480,1,1,1,0,1,0,0,0,0,227,1
10718,4,3,15,1,0,2,80,2,0,1,0,18,524,0
10719,1,30,2,1,2,1,0,1,0,0,0,0,649,0
10720,2,24,4,0.5,1,1,0,1,0,0,1,1,297,1
10721,2,19,5,0.5,1,2,0,1,0,1,0,1,258,0
10722,2,29,480,1,1,1,0,1,0,0,0,0,266,1
10723,10,9,5,1.5,2,5,60,4,0,1,1,7,1799,0
10724,2,0,1,1,1,2,0,1,0,1,1,0,1197,0
10725,1,30,1,1,1,1,200,1,1,0,0,2,289,0
10726,2,30,4,1,1,1,50,1,0,0,0,1,360,0
10727,16,29,6,1,3,3,250,2,0,1,1,0,602,0
10728,1,29,480,1,1,1,0,1,0,0,0,0,243,1
10729,4,11,3,1,1,2,0,2,0,1,1,3,1197,0
10730,2,0,10,1,1,1,0,1,0,0,0,3,509,0
10731,5,7,3,1,2,3,0,1,0,0,0,0,798,0
10732,2,29,3,2.5,1,2,0,1,1,0,0,0,282,0
10733,2,11,9,1,1,1,0,2,0,1,0,0,297,0
10734,2,29,28,1,1,1,0,2,1,1,0,1,1134,1
10735,10,6,5,4,4,6,0,1,1,1,0,0,2903,1
10736,2,20,3,1,1,1,0,1,0,0,0,2,454,0
10737,7,3,8,1,2,5,50,3,0,1,1,5,1604,0
10738,2,29,165,1,1,2,0,1,0,0,0,0,743,0
10739,5,5,9,1,2,3,75,2,1,1,1,13,501,0
10740,2,29,161,1,1,2,0,1,0,0,0,0,759,0
10741,7,8,2,1,3,3,50,5,0,1,1,10,1197,0
10742,2,28,3,1,1,1,0,1,1,0,0,0,329,0
10743,4,25,6,1,0,1,200,1,0,1,0,1,649,0
10744,2,29,480,1,1,1,0,1,0,0,1,0,266,1
10745,2,7,480,1,0,1,0,1,0,0,1,0,258,1
10746,2,30,4,1,1,1,50,1,0,0,0,3,391,0
10747,9,19,83,1,2,2,78,5,0,1,1,1,931,0
10748,5,19,17,1,2,4,200,6,0,1,0,3,2355,1
10749,7,23,1,1,3,4,110,5,0,1,1,3,1181,0
10750,1,0,1,1,1,1,0,1,0,1,0,0,407,0
10751,2,0,1,1,1,1,0,1,0,1,1,5,602,0
10752,4,6,4,1,1,2,108,2,0,1,1,16,712,0
10753,2,30,7,1,1,2,39,1,0,1,0,0,297,0
10754,2,26,1,1,0,1,300,3,1,0,1,0,501,0
10755,1,29,161,1,0,1,0,1,0,0,0,0,329,0
10756,2,29,480,1,0,1,0,1,0,0,0,0,235,1
10757,1,11,1,1,1,1,0,1,0,1,1,0,297,0
10758,2,27,3,1,1,1,0,1,0,1,0,2,438,0
10759,1,1,1,1,1,1,0,1,0,0,1,0,399,0
10760,2,28,7,1,0,1,0,1,0,1,1,1,399,0
10761,1,29,480,1,1,1,0,1,0,0,0,0,243,1
10762,2,29,480,2,1,1,0,1,0,0,0,0,297,1
10763,2,11,16,1,0,1,150,2,0,1,0,0,657,0
10764,2,30,17,1,1,1,0,2,0,1,1,0,383,0
10765,2,14,16,1,0,1,100,1,0,1,0,0,501,0
10766,1,30,17,1,1,1,0,2,0,1,1,2,227,0
10767,3,29,7,2,3,3,0,1,0,1,0,0,1463,0
10768,3,29,10,2,3,3,0,1,0,1,1,0,1252,0
10769,4,0,1,1,1,1,306,4,0,1,1,10,900,1
10770,2,0,1,1,0,1,0,1,0,0,1,4,454,0
10771,2,9,3,1,0,1,0,1,0,1,1,5,501,1
10772,2,29,480,1,1,1,0,1,0,0,0,0,266,1
10773,5,19,4,1,2,2,0,1,0,1,1,5,696,0
10774,2,0,1,1,1,1,0,1,0,1,1,0,399,0
10775,3,12,18,1,1,2,50,1,0,1,1,1,454,0
10776,2,30,18,1,1,1,50,1,0,1,1,0,454,0
10777,2,4,3,1,1,1,0,1,0,0,0,3,501,0
10778,2,29,480,1,1,1,0,1,0,0,0,0,266,1
10779,3,30,5,1,0,2,0,1,0,1,1,0,446,0
10780,1,30,219,1,1,1,0,1,0,0,1,0,282,0
10781,4,15,1,1,2,2,50,2,0,0,1,0,947,0
10782,6,17,10,1,2,3,110,4,0,1,1,1,1080,0
10783,4,9,219,1,0,1,0,1,0,0,1,0,180,0
10784,2,12,1,1,0,1,0,1,1,1,1,3,501,0
10785,2,29,480,1,0,1,0,1,0,0,0,0,227,1
10786,1,29,480,1,1,1,0,1,0,0,0,0,243,1
10787,3,30,6,1,2,2,250,2,0,1,1,0,422,0
10788,2,29,161,1,0,1,0,1,0,0,0,0,509,0
10789,1,29,480,2,1,1,0,1,0,0,1,0,250,1
10790,7,5,7,1,2,3,200,6,0,1,0,1,978,0
10791,9,7,7,1,3,3,200,8,0,1,0,0,1048,0
10792,2,29,480,1,1,1,0,1,0,0,0,0,266,1
10793,2,29,480,1,1,1,0,1,0,0,0,0,235,1
10794,8,0,1,2,4,4,150,4,0,0,0,0,2504,0
10795,4,0,1,1,2,2,0,1,0,1,1,0,994,0
10796,2,0,1,1,0,1,0,1,0,1,0,0,399,0
10797,1,28,7,1,1,1,0,1,0,1,0,1,78,0
10798,2,24,9,1,1,1,0,1,0,1,0,1,227,0
10799,2,12,9,1,1,1,0,1,0,1,0,0,227,0
10800,2,11,9,1,1,1,0,1,0,1,0,3,227,0
10801,4,24,38,1,1,2,0,1,1,1,0,1,509,0
10802,3,24,38,1,1,2,0,1,1,1,0,1,454,0
10803,4,15,9,1,1,2,0,1,0,1,0,0,344,0
10804,1,29,480,2,0,1,0,1,0,0,0,0,211,1
10805,1,29,480,1,1,1,0,1,0,0,0,0,266,1
10806,2,29,480,1,1,1,0,1,0,0,0,0,274,1
10807,2,29,480,1,0,1,0,1,0,0,0,0,235,1
10808,4,25,9,1,1,2,0,1,0,1,0,0,344,0
10809,3,3,1,2,2,2,0,1,0,1,0,1,602,0
10810,2,30,7,1,1,1,0,1,0,1,1,0,258,0
10811,2,0,1,1,1,1,0,1,0,1,0,2,376,0
10812,2,0,3,1,1,1,0,1,0,1,1,2,853,0
10813,4,3,3,1,2,2,0,1,1,1,1,1,649,0
10814,2,0,1,1,1,1,0,1,0,1,1,3,399,0
10815,1,19,3,1,1,1,0,1,0,1,1,0,297,0
10816,10,15,12,1,3,5,0,1,1,0,0,1,1799,0
10817,2,0,3,1,1,2,0,1,0,1,1,0,399,0
10818,3,0,3,1,1,2,0,1,0,1,1,0,360,0
10819,2,29,2,1,1,1,0,2,1,0,0,0,853,0
10820,1,29,480,1,1,1,0,1,0,0,0,0,274,1
10821,3,2,1,1,2,1,0,1,0,1,1,2,696,0
10822,1,11,8,2,1,1,202,1,0,0,1,0,203,0
10823,4,19,1,2,3,1,500,4,0,0,1,0,1447,0
10824,2,29,38,1,1,1,0,1,1,1,0,1,321,0
10825,2,29,38,1,1,2,0,1,1,1,0,0,344,0
10826,6,9,9,1,2,3,150,4,0,0,0,4,1001,0
10827,4,0,2,1,2,2,150,1,0,0,0,2,516,0
10828,1,30,1,1,1,1,300,1,0,1,1,1,297,0
10829,2,12,4,1,1,1,40,1,0,1,1,5,352,0
10830,2,30,1,1,1,1,0,1,0,0,1,0,579,0
10831,1,28,8,1,1,1,0,1,0,1,1,0,164,0
10832,2,29,32,1,1,1,0,1,0,1,1,2,313,0
10833,4,29,3,2,2,2,0,1,0,1,1,0,681,0
10834,3,0,4,1,3,3,0,1,1,0,1,1,501,0
10835,2,0,2,1,1,1,0,1,0,0,1,0,900,0
10836,2,0,480,1,1,1,0,1,0,0,1,0,196,1
10837,2,30,480,1,1,1,0,1,0,0,1,0,211,1
10838,2,28,32,1.5,1,1,0,1,0,1,1,2,313,0
10839,1,30,480,1,1,1,0,1,0,0,1,0,227,1
10840,4,19,83,1,0,2,78,4,0,1,1,1,462,0
10841,8,10,83,1,3,3,78,5,0,1,1,0,1166,0
10842,7,0,83,1,2,2,78,5,0,1,1,1,931,0
10843,1,29,480,1,1,1,0,1,0,0,0,0,180,1
10844,1,29,480,2,0,1,0,1,0,0,0,0,211,1
10845,2,29,480,1,1,1,0,1,0,0,0,0,266,1
10846,2,29,480,1,1,1,0,1,0,0,0,0,282,1
10847,4,8,1,1,0,2,117,2,0,1,0,7,563,1
10848,3,27,3,1,0,1,100,1,1,1,0,0,532,0
10849,3,0,1,1,1,1,0,1,0,0,1,5,751,0
10850,2,12,1,1,1,1,0,1,0,0,0,1,696,0
10851,1,1,1,1,1,1,57,1,1,1,1,2,133,0
10852,2,14,7,1,1,1,0,1,0,1,1,1,250,0
10853,2,29,480,1,1,1,0,1,0,0,0,0,219,1
10854,5,0,4,1,3,3,0,1,1,0,1,2,1001,0
10855,7,10,3,1,2,4,150,4,0,1,0,4,978,1
10856,2,29,480,2,1,1,0,1,0,0,0,0,297,1
10857,2,29,480,1,1,1,0,1,0,0,0,0,235,1
10858,1,29,480,2,0,1,0,1,0,0,0,0,180,1
10859,2,0,2,1,1,1,0,2,0,1,1,3,548,0
10860,2,13,1,1,0,1,0,1,0,1,0,1,360,0
10861,1,23,7,1,1,1,0,1,0,1,0,3,133,0
10862,1,30,7,1,1,1,0,1,0,1,0,0,78,0
10863,1,29,480,1,1,1,0,1,0,0,0,0,172,1
10864,1,30,7,1,1,1,0,1,0,1,0,0,102,0
10865,6,29,4,3,3,3,0,1,0,1,0,0,2996,0
10866,2,30,3,1,1,1,0,1,0,0,0,0,501,0
10867,2,29,480,1,1,1,0,1,0,0,0,0,250,1
10868,1,29,480,1,0,1,0,1,0,0,0,0,282,1
10869,3,24,9,1,1,1,100,1,0,1,1,5,532,1
10870,1,30,480,1,1,1,0,1,0,0,1,0,78,1
10871,1,29,165,1,0,1,0,1,0,0,0,0,352,0
10872,1,30,480,2,1,1,0,1,0,0,1,0,243,1
10873,1,15,2,1,1,1,0,1,1,0,1,0,790,0
10874,2,26,10,1,1,1,0,1,0,1,0,17,383,1
10875,2,11,18,1,1,1,0,1,0,1,1,5,203,0
10876,2,17,2,2,2,2,235,2,0,0,0,0,994,0
10877,8,30,8,4.5,4,4,800,8,1,1,1,1,7503,1
10878,5,0,1,1.5,3,3,0,1,0,0,1,0,892,0
10879,2,0,7,1,1,1,0,1,0,1,1,0,258,0
10880,1,29,480,2,0,1,0,1,0,0,0,0,211,1
10881,1,30,219,1,1,1,0,1,0,0,1,0,274,0
10882,2,29,165,1,0,1,0,1,0,0,0,0,477,0
10883,2,29,161,1,0,1,0,1,0,0,0,0,454,0
10884,2,29,161,1,0,1,0,1,0,0,1,0,759,0
10885,2,30,1,1,1,2,150,1,0,0,1,2,164,0
10886,1,29,12,1,0,1,0,1,0,0,0,0,579,0
10887,2,30,480,1,0,1,0,1,0,0,1,0,266,1
10888,1,30,480,1,1,1,0,1,0,0,1,0,78,1
10889,1,30,480,2,1,1,0,1,0,0,1,0,274,1
10890,2,4,1,1,1,1,200,1,0,0,1,0,602,0
10891,2,30,1,1,1,1,150,2,0,1,1,1,289,0
10892,2,11,4,1,1,1,40,1,0,1,1,4,352,0
10893,2,0,3,1,1,1,0,1,0,1,0,1,399,0
10894,8,18,4,1,2,4,0,1,0,1,0,1,1651,0
10895,2,26,2,1,0,2,0,1,0,0,1,3,790,0
10896,2,21,4,1,1,1,40,1,0,1,0,2,352,0
10897,2,29,480,2,1,1,0,1,0,0,0,0,297,1
10898,2,13,4,1,1,1,40,1,0,1,0,6,289,0
10899,1,17,1,2,3,1,0,1,1,1,1,0,548,0
10900,2,23,2,1,0,1,0,1,0,1,1,0,501,0
10901,7,15,6,1,2,4,79,4,1,1,1,14,1103,1
10902,1,0,4,1,1,1,0,1,0,0,1,0,227,0
10903,2,29,480,1,0,1,0,1,0,0,0,0,266,1
10904,1,29,480,1,1,1,0,1,0,0,0,0,203,1
10905,1,29,480,1,1,1,0,1,0,0,0,0,266,1
10906,2,0,2,1,1,1,100,1,0,0,1,0,501,0
10907,2,29,2,1,1,1,100,1,0,0,1,1,399,0
10908,5,0,2,1,2,1,100,4,0,1,0,2,602,0
10909,2,1,5,1,1,2,0,1,0,1,1,2,383,0
10910,2,29,72,1,1,1,0,1,1,0,1,1,219,0
10911,2,29,72,1,1,1,0,1,1,0,1,0,219,0
10912,1,28,8,1,1,1,0,1,0,1,1,1,164,0
10913,2,0,1,1,1,1,0,1,1,1,1,0,1103,0
10914,2,25,72,1,1,1,0,1,1,0,1,0,266,0
10915,2,25,72,1,1,1,0,1,1,0,1,0,266,0
10916,3,30,72,1,1,2,0,1,1,0,1,0,329,0
10917,3,30,72,1,1,2,0,1,1,0,1,0,329,0
10918,4,30,72,1,1,2,0,1,1,0,1,0,399,0
10919,4,30,72,1,1,2,0,1,1,0,1,0,399,0
10920,2,29,480,1,1,1,0,1,0,0,0,0,235,1
10921,1,27,2,1,1,1,0,1,0,1,0,0,1103,0
10922,1,23,3,1,1,1,0,1,0,1,1,0,321,0
10923,4,20,8,2,2,3,0,1,0,1,0,0,524,0
10924,1,0,8,2,1,1,202,1,0,0,0,0,203,0
10925,1,11,8,2,1,1,200,1,0,0,0,0,196,0
10926,2,29,165,1,0,1,0,1,0,0,0,0,688,0
10927,10,0,37,3,6,8,0,1,0,0,1,2,2003,0
10928,2,29,480,1,1,1,0,1,0,0,0,0,274,1
10929,1,29,480,1,1,1,0,1,0,0,0,0,250,1
10930,3,22,11,1,1,2,0,1,1,1,1,2,501,0
10931,2,2,480,2,1,1,0,1,0,0,1,0,203,1
10932,1,30,480,2,1,1,0,1,0,0,0,0,196,1
10933,1,30,480,1,1,1,0,1,0,0,1,0,235,1
10934,1,30,480,1,1,1,0,1,0,0,1,0,274,1
10935,1,30,480,1,1,1,0,1,0,0,1,0,172,1
10936,1,30,480,1,1,1,0,1,0,0,1,0,211,1
10937,1,30,480,1,0,1,0,1,0,0,1,0,485,1
10938,1,30,480,1,1,1,0,1,0,0,1,0,274,1
10939,2,26,8,1,1,1,0,1,0,0,0,1,548,0
10940,1,30,480,1,1,1,0,1,0,0,1,0,78,1
10941,3,30,54,0.5,1,3,500,3,1,1,0,0,438,0
10942,6,12,3,1,2,2,150,3,0,1,0,1,1299,0
10943,1,29,480,2,1,1,0,1,0,0,0,0,274,1
10944,2,0,2,1,1,2,0,1,0,1,0,0,399,0
10945,13,22,1,4.5,4,7,200,7,0,1,0,3,3184,0
10946,2,11,1,1,1,1,0,1,0,1,0,3,352,0
10947,1,0,2,1,0,1,0,1,1,1,0,2,227,0
10948,5,28,2,2,1,3,0,1,1,1,1,0,1799,0
10949,1,29,480,1,1,1,0,1,0,0,0,0,289,1
10950,5,0,7,1,2,3,0,1,1,1,1,0,1150,0
10951,1,28,1,1,1,1,0,1,0,0,0,0,610,0
10952,1,27,8,1,1,1,0,1,0,1,1,0,164,0
10953,1,10,2,1,2,2,100,1,1,1,0,4,501,0
10954,1,0,1,1,1,1,0,1,0,1,1,0,149,0
10955,2,29,8,1,1,2,0,1,0,1,1,0,477,0
10956,1,30,8,1,1,2,0,1,0,1,1,0,149,0
10957,10,11,17,1,2,8,200,6,0,1,0,4,2504,1
10958,1,29,2,1,1,1,0,1,0,1,0,0,383,0
10959,4,27,2,1,0,1,0,1,0,0,1,0,477,1
10960,2,29,480,1,1,1,0,1,0,0,0,0,188,1
10961,1,29,480,1,0,1,0,1,0,0,0,0,282,1
10962,2,25,2,1,1,1,0,1,0,1,0,0,516,0
10963,2,0,1,1,1,1,100,1,0,1,1,0,501,0
10964,4,28,1,1,1,2,0,1,0,0,0,0,649,0
10965,4,2,1,1,2,1,0,1,0,1,0,0,454,0
10966,5,9,18,1.5,1,3,75,3,0,1,1,11,696,0
10967,1,2,3,1,1,1,0,1,0,0,0,0,203,0
10968,2,2,3,1,2,2,0,1,0,1,0,0,399,0
10969,6,6,18,1.5,1,3,75,3,0,1,1,8,696,0
10970,2,29,480,1,1,1,0,1,0,0,0,0,180,1
10971,5,1,18,1.5,1,3,75,3,0,1,1,7,696,0
10972,1,9,3,2,1,1,208,1,0,0,1,9,258,0
10973,16,30,12,1,1,1,200,2,0,1,1,0,336,0
10974,2,2,1,1.5,1,1,0,1,1,0,1,0,587,0
10975,3,27,23,1,0,2,0,1,1,1,0,22,501,0
10976,2,21,23,1,0,1,0,1,1,1,0,6,501,0
10977,1,24,23,1,0,1,0,1,1,1,0,13,501,0
10978,2,15,23,1,0,2,0,1,1,1,0,8,501,0
10979,4,6,1,1,1,1,0,1,0,0,1,11,782,0
10980,16,30,12,1,1,1,200,2,0,1,0,0,297,0
10981,16,30,12,1,1,1,200,2,0,1,0,0,297,0
10982,16,27,12,1,1,1,200,2,0,1,0,1,297,0
10983,2,0,3,1,1,1,100,1,0,1,1,0,297,0
10984,1,30,219,1,0,1,0,1,0,0,1,0,250,0
10985,2,0,1,1,1,1,0,1,0,1,1,1,696,0
10986,3,19,8,1,1,2,0,1,0,1,1,0,227,0
10987,4,14,1,1,1,1,0,1,0,0,0,0,297,0
10988,1,24,8,1,1,1,0,1,0,1,1,0,477,0
10989,2,29,8,1,1,1,0,1,0,1,1,2,477,0
10990,4,15,3,1,2,2,100,3,0,0,1,5,978,1
10991,1,13,1,1,1,1,0,1,0,0,1,1,352,0
10992,4,2,2,1,2,2,0,1,1,1,0,0,798,0
10993,4,1,7,1,1,2,0,1,1,0,0,0,681,0
10994,1,0,1,1,1,1,0,1,0,1,1,1,203,0
10995,1,27,1,1,1,1,0,1,0,0,0,0,798,0
10996,1,30,2,1,1,2,0,1,0,1,1,0,688,0
10997,2,30,2,1,0,1,0,1,0,1,0,0,454,0
10998,1,29,480,1,1,1,0,1,0,0,0,0,227,1
10999,16,29,12,1,1,1,200,2,0,1,0,1,297,0
11000,16,30,12,1,1,1,180,2,0,1,0,0,297,0
11001,16,30,12,1,1,1,200,2,0,1,0,0,336,0
11002,16,30,12,1,1,1,180,2,0,1,0,1,336,0
11003,1,29,480,2,0,1,0,1,0,0,0,0,211,1
11004,1,29,480,1,1,1,0,1,0,0,0,0,180,1
11005,2,0,1,2,1,1,0,2,1,1,0,0,798,0
11006,8,25,23,1,2,3,120,4,0,0,1,3,1095,0
11007,6,29,19,1,2,3,150,4,0,0,0,2,1001,0
11008,2,29,72,1,1,1,0,1,1,0,1,0,219,0
11009,2,28,72,1,1,1,0,1,1,0,1,0,219,0
11010,3,30,72,1,1,2,0,1,1,0,1,0,329,0
11011,3,30,72,1,1,2,0,1,1,0,1,0,329,0
11012,16,30,12,1,1,1,200,2,0,1,0,0,368,0
11013,2,2,1,2,1,2,0,1,0,0,1,0,297,0
11014,16,30,12,1,1,1,150,2,0,1,0,0,305,0
11015,4,30,72,1,1,2,0,1,1,0,1,0,399,0
11016,4,30,72,1,1,2,0,1,1,0,1,0,399,0
11017,2,25,72,1,1,1,0,1,1,0,1,0,266,0
11018,7,30,6,1,2,2,280,2,0,1,1,1,454,0
11019,2,0,1,1,1,1,0,1,0,0,0,2,297,0
11020,4,7,2,1,1,2,150,4,0,1,0,3,978,1
11021,2,22,3,1,0,1,80,1,1,1,0,3,282,0
11022,2,30,480,1,1,1,0,1,0,0,1,0,211,1
11023,1,29,480,1,1,1,0,1,0,0,1,0,211,1
11024,2,0,2,1,1,1,0,1,0,0,1,0,399,0
11025,1,29,480,1,0,1,0,1,0,0,0,0,501,1
11026,2,30,480,1,1,1,0,1,0,0,1,0,266,1
11027,2,9,1,1,1,1,0,1,0,1,1,1,399,0
11028,2,30,480,1,0,1,0,1,0,0,0,0,258,1
11029,2,29,480,1,1,1,0,1,0,0,0,0,219,1
11030,4,30,16,1,2,2,150,1,0,1,1,0,798,0
11031,2,29,3,1,1,1,120,1,0,0,0,0,399,0
11032,3,15,3,1,2,2,0,1,0,0,0,0,947,0
11033,1,0,1,1,1,1,0,1,0,1,1,0,297,0
11034,2,29,155,1,1,1,0,1,0,1,0,0,149,0
11035,2,29,155,1,1,1,0,1,0,1,0,0,149,0
11036,2,29,155,1,1,1,0,1,0,1,0,0,149,0
11037,2,29,155,1,1,1,0,1,0,1,0,0,149,0
11038,2,27,155,1,1,2,0,1,0,1,1,0,211,0
11039,2,27,155,1,1,2,0,1,0,1,1,0,211,0
11040,2,27,155,1,1,2,0,1,0,1,1,1,211,0
11041,2,27,155,1,1,2,0,1,0,1,1,0,211,0
11042,1,29,155,1,1,1,0,1,0,1,1,0,172,0
11043,1,29,155,1,1,1,0,1,0,1,1,0,172,0
11044,1,29,155,1,1,1,0,1,0,1,1,0,172,0
11045,2,11,7,1,1,2,0,1,1,0,0,0,571,0
11046,1,0,3,2,1,1,0,1,0,1,1,2,78,0
11047,4,25,2,1,2,2,0,1,0,0,0,1,1205,0
11048,3,0,11,3,3,3,0,1,0,0,0,0,947,0
11049,2,29,480,1,1,1,0,1,0,0,0,0,235,1
11050,1,29,480,2,0,1,0,1,0,0,0,0,211,1
11051,2,0,1,1,1,1,0,1,0,1,1,0,1001,0
11052,10,13,4,1.5,3,6,0,10,0,1,0,3,1799,1
11053,10,19,4,1.5,3,6,0,11,0,1,0,7,1799,1
11054,1,29,480,1,1,1,0,1,0,0,0,0,289,1
11055,2,9,3,1,1,1,100,2,0,1,0,2,297,1
11056,1,7,3,1,1,1,100,1,0,1,0,1,149,1
11057,1,30,480,1,1,1,0,1,0,0,1,0,243,1
11058,1,30,480,1,1,1,0,1,0,0,1,0,219,1
11059,2,30,480,2,1,1,0,1,0,0,1,1,289,1
11060,1,30,480,1,0,1,0,1,0,0,1,0,211,1
11061,10,1,2,2,2,4,100,8,1,1,1,12,1299,1
11062,1,12,32,2.5,1,3,0,1,0,1,1,1,117,0
11063,1,30,32,2.5,1,3,0,1,0,1,0,0,117,0
11064,1,29,3,1,0,1,0,1,0,0,0,0,141,0
11065,3,26,4,1.5,1,3,100,1,0,0,1,1,282,0
11066,5,0,1,1,3,3,0,1,0,1,0,0,1134,0
11067,2,28,4,1,1,2,100,1,0,0,1,2,282,0
11068,1,5,1,1,1,1,0,1,0,0,1,0,250,0
11069,2,30,4,1,1,2,100,1,0,0,1,1,282,0
11070,4,1,16,1,0,2,0,4,1,1,0,7,782,0
11071,2,29,480,1,1,1,0,1,0,0,0,0,297,1
11072,4,8,16,1,0,2,0,4,1,1,0,6,782,0
11073,1,29,480,1,0,1,0,1,0,0,0,0,501,1
11074,2,6,16,1,0,1,0,2,1,1,0,9,516,0
11075,2,27,6,1,0,1,0,1,0,1,1,0,1095,0
